extract_id,entity_id,entity_type,display_name,review_order,review_batch,review_bucket,chunk_rank,chunk_id,chunk_file,doc_id,source_ref,chunk_type,section_path,matched_terms,match_score,excerpt,excerpt_char_count,needs_llm,llm_skip_reason,generated_by
extract_mechanism_path_vector_04,mechanism_path_vector,RoutingMechanism,Path-vector routing,82,02_ready_with_manual_note,ready_with_manual_note,4,context_2026_as_path_001,chunks/seeds/context_chunks.jsonl,context_2026,../context.md:DataField field_as_path,field_description,结构化实体设计|DataField,as_path|ases|context_2026|path|update,5,AS_PATH must be interpreted carefully. The final AS in a simple AS_PATH is usually the origin AS for the prefix. Intermediate ASes should not be mislabeled as destination or origin ASes. Repeated ASNs may indicate AS_PATH prepending and should not be treated as a distinct route leak without additional evidence.,312,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_mechanism_path_vector_05,mechanism_path_vector,RoutingMechanism,Path-vector routing,82,02_ready_with_manual_note,ready_with_manual_note,5,rfc4271_s026_4_002,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#4,standard_section,Optional non-transitive.,as_path|can|path|rfc4271|update,5,"New, transitive optional attributes MAY be attached to the path by the originator or by any other BGP speaker in the path. If they are not attached by the originator, the Partial bit in the Attribute Flags octet is set to 1. The rules for attaching new non-transitive optional attributes will depend on the nature of the specific attribute. The documentation of each new non-transitive optional attribute will be expected to include such rules (the description of the MULTI_EXIT_DISC attribute gives an example). All optional attributes (both transitive and non-transitive), MAY be updated (if appropriate) by BGP speakers in the path. The sender of...",652,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_mechanism_path_vector_06,mechanism_path_vector,RoutingMechanism,Path-vector routing,82,02_ready_with_manual_note,ready_with_manual_note,6,context_2026_route_leak_001,chunks/seeds/context_chunks.jsonl,context_2026,../context.md:EvidenceTemplate route_leak,evidence_rule,EvidenceTemplate|route_leak,context_2026|path|policy,3,"Route leak analysis requires before-event AS path, after-event AS path, AS relationship sequence, suspected leaker AS, valley-free violation evidence, affected prefixes, and collector observations. False-positive checks must include incorrect AS relationship inference, complex business relationships, legitimate policy changes, and temporary route flaps.",355,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_peer_01,concept_peer,BGPConcept,Peer,83,02_ready_with_manual_note,ready_with_manual_note,1,routeviews_api_doc_s001_full_001,chunks/bgp_chunks.jsonl,routeviews_api_doc,raw/data_docs/routeviews_api_doc.html#full,data_source_documentation,RouteViews API Documentation,are|collector|not|peer|peers|routes|routeviews_api_doc,7,RouteViews API Documentation API Home Documentation Playground Member area Version: v0.10.2-129-g07aea9e # RouteViews API Documentation ## Table of Contents * [Introduction](#introduction) * [Access](#access) * [End points not discoverable from API root](#undiscoverable) * [`/meta/collectors`](#meta_collectors) - metadata about RouteViews BGP collectors and their data availability * [`/asn/`*asn*](#asn) - query routes originated by an Autonomous System * [`/prefix/`*prefix*](#prefix) - query a route (or its parent) in the RIB * [`/rib/collectors`](#rib_collectors) - get list of collectors for which we have current RIB information * [`/rib/pee...,653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_peer_02,concept_peer,BGPConcept,Peer,83,02_ready_with_manual_note,ready_with_manual_note,2,routeviews_api_doc_s001_full_003,chunks/bgp_chunks.jsonl,routeviews_api_doc,raw/data_docs/routeviews_api_doc.html#full,data_source_documentation,RouteViews API Documentation,all|are|collector|exchanges|not|peer|routeviews_api_doc,7,"Exchange | collector ---------|----------- AMS-IX Amsterdam, Netherlands | amsix.ams.routeviews.org LINX, London, United Kingdom | route-views.linx.routeviews.org NAPAfrica, Johannesburg, South Africa | route-views.napafrica.routeviews.org Equinix SG1, Singapore, Singapore | route-views.sg.routeviews.org Equinix SYD1, Sydney, Australia | route-views.sydney.routeviews.org IX.br (PTT.br), São Paulo, Brazil | ix-br2.gru.routeviews.org Multi-hop at U of Oregon | route-views3.routeviews.org Multi-hop at U of Oregon | route-views4.routeviews.org Multi-hop at U of Oregon | route-views5.routeviews.org Multi-hop at U of Oregon | route-views6.routeview...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_peer_03,concept_peer,BGPConcept,Peer,83,02_ready_with_manual_note,ready_with_manual_note,3,routeviews_api_doc_s001_full_007,chunks/bgp_chunks.jsonl,routeviews_api_doc,raw/data_docs/routeviews_api_doc.html#full,data_source_documentation,RouteViews API Documentation,all|collector|not|peer|peers|routeviews_api_doc,6,"```json [ { ""prefix"": ""128.223.0.0/16"", ""origin_asn"": 3582, ""rpki_state"": ""not-found"", ""rpki_roas"": null, ""reporting_peers"": [ { ""peer_asn"": 267613, ""peer_addr"": ""195.66.226.39"", ""collector"": ""route-views.linx"", ""as_path"": ""267613 52320 6461 11164 3701 3582 3582 3582 3582 3582 3582"", ""communities"": ""5469:11000 5469:10850 5469:2200"", ""timestamp"": ""2024-07-09T10:00:06Z"" }, { ""peer_asn"": 1031, ""peer_addr"": ""195.66.231.48"", ""collector"": ""route-views.linx"", ""as_path"": ""6447 1031 174 3701 3701 3701 3701 3582 3582 3582 3582 3582 3582"", ""communities"": ""1031:701 1031:800 1031:802"", ""timestamp"": ""2024-07-12T02:47:21Z"" }, ... { ""peer_asn"": 34177, ""peer_...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_peer_04,concept_peer,BGPConcept,Peer,83,02_ready_with_manual_note,ready_with_manual_note,4,routeviews_api_doc_s001_full_008,chunks/bgp_chunks.jsonl,routeviews_api_doc,raw/data_docs/routeviews_api_doc.html#full,data_source_documentation,RouteViews API Documentation,are|collector|not|peer|peers|routeviews_api_doc,6,"```json [ { ""prefix"": ""2001:468:d01::/48"", ""origin_asn"": 3582, ""rpki_state"": ""not-found"", ""rpki_roas"": null, ""reporting_peers"": [ { ""peer_asn"": 18106, ""peer_addr"": ""2001:d98::19"", ""collector"": ""route-views6"", ""as_path"": ""18106 3701 3582 3582 3582 3582 3582 3582"", ""communities"": ""33108:3000"", ""timestamp"": ""2024-07-09T10:00:00Z"" }, { ""peer_asn"": 20912, ""peer_addr"": ""2001:40d0::1e"", ""collector"": ""route-views6"", ""as_path"": ""6447 20912 6939 3701 3582 3582 3582 3582 3582 3582"", ""communities"": """", ""timestamp"": ""2024-07-12T02:32:57Z"" }, ... }, { ""prefix"": ""2001:468:d00::/40"", ""origin_asn"": 4600, ""rpki_state"": ""not-found"", ""rpki_roas"": null, ""reportin...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_peer_05,concept_peer,BGPConcept,Peer,83,02_ready_with_manual_note,ready_with_manual_note,5,context_2026_as_path_001,chunks/seeds/context_chunks.jsonl,context_2026,../context.md:DataField field_as_path,field_description,结构化实体设计|DataField,all|are|context_2026|may|not,5,AS_PATH must be interpreted carefully. The final AS in a simple AS_PATH is usually the origin AS for the prefix. Intermediate ASes should not be mislabeled as destination or origin ASes. Repeated ASNs may indicate AS_PATH prepending and should not be treated as a distinct route leak without additional evidence.,312,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_peer_06,concept_peer,BGPConcept,Peer,83,02_ready_with_manual_note,ready_with_manual_note,6,routeviews_api_doc_s001_full_009,chunks/bgp_chunks.jsonl,routeviews_api_doc,raw/data_docs/routeviews_api_doc.html#full,data_source_documentation,RouteViews API Documentation,all|collector|peer|peers|routeviews_api_doc,5,"To get a list of collectors for which the API has current RIB information (see `/prefix` and `/asn` above), the following syntax is used: ```sh curl -L -s ""https://api.routeviews.org/rib/collectors"" | jq . ``` which produces the response: ```json [ ""amsix.ams"", ""ix-br2.gru"", ""route-views.linx"", ""route-views.napafrica"", ""route-views.sg"", ""route-views.sydney"", ""route-views3"", ""route-views4"", ""route-views5"", ""route-views6"" ] ``` ### `/rib/peers` To get near-realtime information about peers talking to our collectors, the following syntax is used: ```sh curl -L -s ""https://api.routeviews.org/rib/peers"" | jq . ``` which produces the response: ```js...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_field_peer_asn_01,field_peer_asn,DataField,peer_asn,84,02_ready_with_manual_note,ready_with_manual_note,1,routeviews_api_doc_s001_full_007,chunks/bgp_chunks.jsonl,routeviews_api_doc,raw/data_docs/routeviews_api_doc.html#full,data_source_documentation,RouteViews API Documentation,api|collector|every|not|path|peer|peer_asn|routeviews|routeviews_api_doc|view,10,"```json [ { ""prefix"": ""128.223.0.0/16"", ""origin_asn"": 3582, ""rpki_state"": ""not-found"", ""rpki_roas"": null, ""reporting_peers"": [ { ""peer_asn"": 267613, ""peer_addr"": ""195.66.226.39"", ""collector"": ""route-views.linx"", ""as_path"": ""267613 52320 6461 11164 3701 3582 3582 3582 3582 3582 3582"", ""communities"": ""5469:11000 5469:10850 5469:2200"", ""timestamp"": ""2024-07-09T10:00:06Z"" }, { ""peer_asn"": 1031, ""peer_addr"": ""195.66.231.48"", ""collector"": ""route-views.linx"", ""as_path"": ""6447 1031 174 3701 3701 3701 3701 3582 3582 3582 3582 3582 3582"", ""communities"": ""1031:701 1031:800 1031:802"", ""timestamp"": ""2024-07-12T02:47:21Z"" }, ... { ""peer_asn"": 34177, ""peer_...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_field_peer_asn_02,field_peer_asn,DataField,peer_asn,84,02_ready_with_manual_note,ready_with_manual_note,2,routeviews_api_doc_s001_full_008,chunks/bgp_chunks.jsonl,routeviews_api_doc,raw/data_docs/routeviews_api_doc.html#full,data_source_documentation,RouteViews API Documentation,api|collector|global|not|path|peer|peer_asn|routeviews|routeviews_api_doc|view,10,"```json [ { ""prefix"": ""2001:468:d01::/48"", ""origin_asn"": 3582, ""rpki_state"": ""not-found"", ""rpki_roas"": null, ""reporting_peers"": [ { ""peer_asn"": 18106, ""peer_addr"": ""2001:d98::19"", ""collector"": ""route-views6"", ""as_path"": ""18106 3701 3582 3582 3582 3582 3582 3582"", ""communities"": ""33108:3000"", ""timestamp"": ""2024-07-09T10:00:00Z"" }, { ""peer_asn"": 20912, ""peer_addr"": ""2001:40d0::1e"", ""collector"": ""route-views6"", ""as_path"": ""6447 20912 6939 3701 3582 3582 3582 3582 3582 3582"", ""communities"": """", ""timestamp"": ""2024-07-12T02:32:57Z"" }, ... }, { ""prefix"": ""2001:468:d00::/40"", ""origin_asn"": 4600, ""rpki_state"": ""not-found"", ""rpki_roas"": null, ""reportin...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_field_peer_asn_03,field_peer_asn,DataField,peer_asn,84,02_ready_with_manual_note,ready_with_manual_note,3,routeviews_api_doc_s001_full_017,chunks/bgp_chunks.jsonl,routeviews_api_doc,raw/data_docs/routeviews_api_doc.html#full,data_source_documentation,RouteViews API Documentation,api|collector|observed|one|path|peer|routeviews|routeviews_api_doc|view,9,"This endpoint returns a list of peers connected to RouteViews collectors that provide at least one prefix learned directly from the specified asn. This behavior is equivalent to using the Cisco-style regular expression (^{asn}_) to match routes whose AS path starts with the requested asn. **Path Parameters:** * *`ASN`*: The ASN to query. **Optional Query Parameters:** * `af`: Filter by address family: * 4 or IPv4: IPv4 peers only * 6 or IPv6: IPv6 peers only * `collector`: Specify a particular RouteViews collector to filter results. **Response Structure** The response is a JSON array of peer objects, identical in structure to the [`/rib/peers...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_field_peer_asn_04,field_peer_asn,DataField,peer_asn,84,02_ready_with_manual_note,ready_with_manual_note,4,context_2026_datasource_001,chunks/seeds/context_chunks.jsonl,context_2026,../context.md:BGP 数据源知识,data_source_description,BGP 数据源知识,collector|context_2026|observation|peer|ripe|ris|routeviews|view,8,"...ranularity, time resolution, main fields, suitable questions, unsuitable questions, evidence strength, and limitations. Collector and peer observation scope must be retained because missing collectors can produce false positives or unsupported claims.",254,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_field_peer_asn_05,field_peer_asn,DataField,peer_asn,84,02_ready_with_manual_note,ready_with_manual_note,5,routeviews_api_doc_s001_full_011,chunks/bgp_chunks.jsonl,routeviews_api_doc,raw/data_docs/routeviews_api_doc.html#full,data_source_documentation,RouteViews API Documentation,api|collector|path|peer|routeviews|routeviews_api_doc|view,7,"This endpoint allows you to retrieve a list of network prefixes learned from a specific BGP peer on a given RouteViews collector, identified by the collector name, the peer's Autonomous System Number (ASN), and IP address. This data is part of our near real-time RIB (Routing Information Base) information. **Path Parameters:** * *`COLLECTOR`*: The name of the RouteViews collector (e.g., `route-views3`, `ix-br2.gru`). Use the `/rib/collectors` endpoint to discover available collectors. * *`PEER-ASN`*: The Autonomous System Number of the BGP peer (e.g., `209`). * *`PEER-IP`*: The IP address of the BGP peer (e.g., `2001:428::205:171:8:123`). **Op...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_field_peer_asn_06,field_peer_asn,DataField,peer_asn,84,02_ready_with_manual_note,ready_with_manual_note,6,routeviews_api_doc_s001_full_016,chunks/bgp_chunks.jsonl,routeviews_api_doc,raw/data_docs/routeviews_api_doc.html#full,data_source_documentation,RouteViews API Documentation,api|collector|path|peer|routeviews|routeviews_api_doc|view,7,"```json { ""next"": ""/rib/prefixes-from-peer/route-views6/209/2001:428::205:171:8:123?community=3356%3A901&limit=2®ex=_7660_&start_after=2001%3A200%3Ae000%3A%3A%2F35"", ""count"": 2, ""results"": [ { ""prefix"": ""2001:200:900::/40"", ""origin_asn"": 7660, ""as_path"": ""209 3356 2516 7660 7660 7660"", ""communities"": ""3356:575 209:888 3356:22 3356:100 3356:3 3356:123 3356:2003 209:88 3356:901"", ""timestamp"": ""2025-05-22T16:00:25Z"" }, { ""prefix"": ""2001:200:e000::/35"", ""origin_asn"": 7660, ""as_path"": ""209 3356 2516 7660 7660 7660"", ""communities"": ""3356:575 209:888 3356:22 3356:100 3356:3 3356:123 3356:2003 209:88 3356:901"", ""timestamp"": ""2025-05-22T16:00:25Z"" } ]...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_prefix_01,concept_prefix,BGPConcept,Prefix,85,02_ready_with_manual_note,ready_with_manual_note,1,rfc4271_s005_1_001,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#1,standard_section,Introduction,address|cidr|may|prefix|reachability|rfc4271,6,"...P) is an inter-Autonomous System routing protocol. The primary function of a BGP speaking system is to exchange network reachability information with other BGP systems. This network reachability information includes information on the list of Autonomous Systems (ASes) that reachability information traverses. This information is sufficient for constructing a graph of AS connectivity for this reachability, from which routing loops may be pruned and, at the AS level, some policy decisions may be enforced. BGP-4 provides a set of mechanisms for supporting Classless Inter- Domain Routing (CIDR) [RFC1518, RFC1519]. These mechanisms include support...",655,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_prefix_02,concept_prefix,BGPConcept,Prefix,85,02_ready_with_manual_note,ready_with_manual_note,2,rfc4271_s010_3_1_001,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#3.1,standard_section,Routes: Advertisement and Storage,address|may|prefix|reachability|rfc4271|unit,6,"For the purpose of this protocol, a route is defined as a unit of information that pairs a set of destinations with the attributes of a path to those destinations. The set of destinations are systems whose IP addresses are contained in one IP address prefix that is carried in the Network Layer Reachability Information (NLRI) field of an UPDATE message, and the path is the information reported in the path attributes field of the same UPDATE message. Routes are advertised between BGP speakers in UPDATE messages. Multiple routes that have the same path attributes can be advertised in a single UPDATE message by including multiple prefixes in the...",652,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_prefix_03,concept_prefix,BGPConcept,Prefix,85,02_ready_with_manual_note,ready_with_manual_note,3,context_2026_as_path_001,chunks/seeds/context_chunks.jsonl,context_2026,../context.md:DataField field_as_path,field_description,结构化实体设计|DataField,context_2026|may|origin|prefix|usually,5,AS_PATH must be interpreted carefully. The final AS in a simple AS_PATH is usually the origin AS for the prefix. Intermediate ASes should not be mislabeled as destination or origin ASes. Repeated ASNs may indicate AS_PATH prepending and should not be treated as a distinct route leak without additional evidence.,312,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_prefix_04,concept_prefix,BGPConcept,Prefix,85,02_ready_with_manual_note,ready_with_manual_note,4,rfc4271_s021_2_003,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#2,standard_section,AS_SEQUENCE: ordered set of ASes a route in,address|may|prefix|reachability|rfc4271,5,"The Prefix field contains an IP address prefix, followed by enough trailing bits to make the end of the field fall on an octet boundary. Note that the value of the trailing bits is irrelevant. The minimum length of the UPDATE message is 23 octets -- 19 octets for the fixed header + 2 octets for the Withdrawn Routes Length + 2 octets for the Total Path Attribute Length (the value of Withdrawn Routes Length is 0 and the value of Total Path Attribute Length is 0). Rekhter, et al. Standards Track [Page 20] RFC 4271 BGP-4 January 2006 An UPDATE message can advertise, at most, one set of path attributes, but multiple destinations, provided that the...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_prefix_05,concept_prefix,BGPConcept,Prefix,85,02_ready_with_manual_note,ready_with_manual_note,5,rfc4271_s009_3_002,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#3,standard_section,Summary of Operation,cidr|origin|prefix|rfc4271,4,"...through but) beyond that neighboring AS, intending that the traffic take a different route to that taken by the traffic originating in the neighboring AS (for that same destination). On the other hand, BGP can support any policy conforming to the destination-based forwarding paradigm. BGP-4 provides a new set of mechanisms for supporting Classless Inter-Domain Routing (CIDR) [RFC1518, RFC1519]. These mechanisms include support for advertising a set of destinations as an IP prefix and eliminating the concept of a network ""class"" within BGP. BGP-4 also introduces mechanisms that allow aggregation of routes, including aggregation of AS paths. Th...",656,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_prefix_06,concept_prefix,BGPConcept,Prefix,85,02_ready_with_manual_note,ready_with_manual_note,6,rfc4271_s076_10_003,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#10,standard_section,BGP Timers,may|prefix|rfc4271,3,"...n Appendix A, plus the following. BGP-4 is capable of operating in an environment where a set of reachable destinations may be expressed via a single IP prefix. The concept of network classes, or subnetting, is foreign to BGP-4. To accommodate these capabilities, BGP-4 changes the semantics and encoding associated with the AS_PATH attribute. New text has been added to define semantics associated with IP prefixes. These abilities allow BGP-4 to support the proposed supernetting scheme [RFC1518, RFC1519]. To simplify configuration, this version introduces a new attribute, LOCAL_PREF, that facilitates route selection procedures. The INTER_AS_MET...",656,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_field_prefix_01,field_prefix,DataField,prefix,86,02_ready_with_manual_note,ready_with_manual_note,1,rfc4271_s006_1_1_002,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#1.1,standard_section,Definition of Commonly Used Terms,prefix|rfc4271|rib|track|update,5,"...Protocol - a routing protocol used to exchange routing information among routers within a single Autonomous System. Loc-RIB The Loc-RIB contains the routes that have been selected by the local BGP speaker's Decision Process. NLRI Network Layer Reachability Information. Route A unit of information that pairs a set of destinations with the attributes of a path to those destinations. The set of Rekhter, et al. Standards Track [Page 5] RFC 4271 BGP-4 January 2006 destinations are systems whose IP addresses are contained in one IP address prefix carried in the Network Layer Reachability Information (NLRI) field of an UPDATE message. The path is th...",656,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_field_prefix_02,field_prefix,DataField,prefix,86,02_ready_with_manual_note,ready_with_manual_note,2,rfc4271_s010_3_1_001,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#3.1,standard_section,Routes: Advertisement and Storage,prefix|rfc4271|rib|track|update,5,"...the purpose of this protocol, a route is defined as a unit of information that pairs a set of destinations with the attributes of a path to those destinations. The set of destinations are systems whose IP addresses are contained in one IP address prefix that is carried in the Network Layer Reachability Information (NLRI) field of an UPDATE message, and the path is the information reported in the path attributes field of the same UPDATE message. Routes are advertised between BGP speakers in UPDATE messages. Multiple routes that have the same path attributes can be advertised in a single UPDATE message by including multiple prefixes in the NLR...",655,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_field_prefix_03,field_prefix,DataField,prefix,86,02_ready_with_manual_note,ready_with_manual_note,3,context_2026_as_path_001,chunks/seeds/context_chunks.jsonl,context_2026,../context.md:DataField field_as_path,field_description,结构化实体设计|DataField,context_2026|datafield|prefix|update,4,AS_PATH must be interpreted carefully. The final AS in a simple AS_PATH is usually the origin AS for the prefix. Intermediate ASes should not be mislabeled as destination or origin ASes. Repeated ASNs may indicate AS_PATH prepending and should not be treated as a distinct route leak without additional evidence.,312,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_field_prefix_04,field_prefix,DataField,prefix,86,02_ready_with_manual_note,ready_with_manual_note,4,rfc4271_s015_4_3_001,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#4.3,standard_section,UPDATE Message Format,rfc4271|rib|track|update,4,"UPDATE messages are used to transfer routing information between BGP peers. The information in the UPDATE message can be used to construct a graph that describes the relationships of the various Autonomous Systems. By applying rules to be discussed, routing Rekhter, et al. Standards Track [Page 14] RFC 4271 BGP-4 January 2006 information loops and some other anomalies may be detected and removed from inter-AS routing. An UPDATE message is used to advertise feasible routes that share common path attributes to a peer, or to withdraw multiple unfeasible routes from service (see 3.1). An UPDATE message MAY simultaneously advertise a feasible rout...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_field_prefix_05,field_prefix,DataField,prefix,86,02_ready_with_manual_note,ready_with_manual_note,5,context_2026_route_leak_001,chunks/seeds/context_chunks.jsonl,context_2026,../context.md:EvidenceTemplate route_leak,evidence_rule,EvidenceTemplate|route_leak,analysis|context_2026|prefix,3,"Route leak analysis requires before-event AS path, after-event AS path, AS relationship sequence, suspected leaker AS, valley-free violation evidence, affected prefixes, and collector observations. False-positive checks must include incorrect AS relationship inference, complex business relationships, legitimate policy changes, and temporary route flaps.",355,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_field_prefix_06,field_prefix,DataField,prefix,86,02_ready_with_manual_note,ready_with_manual_note,6,rfc4271_s012_4_001,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#4,standard_section,Message Formats,rfc4271|rib|track,3,"This section describes message formats used by BGP. BGP messages are sent over TCP connections. A message is processed only after it is entirely received. The maximum message size is 4096 octets. All implementations are required to support this maximum message size. The smallest message that may be sent consists of a BGP header without a data portion (19 octets). All multi-octet fields are in network byte order. Rekhter, et al. Standards Track [Page 11] RFC 4271 BGP-4 January 2006",485,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_anomaly_prefix_hijack_01,anomaly_prefix_hijack,AnomalyType,Prefix Hijack,87,02_ready_with_manual_note,ready_with_manual_note,1,bear_2025_s007_page_7_001,chunks/paper_chunks.jsonl,bear_2025,raw/papers/bear_2025.pdf#page-7,paper_method_source,Page 7,bear_2025|hijack|not|own|prefix|roa|rpki|when,8,"Fig. 9. An example report for a BGP hijack event. In this report, BEAR not only identifies the event type but also detects the hijacked sub-prefix. are the most common prompt engineering methods in natural language processing. In the CoT reasoning baseline, we provide definitions for both BGP hijack and BGP route leak, instructing the LLM to explain its reasoning when inferring the event type, thereby encouraging a step-by-step thought process. For the in-context learning baseline, we present the LLM with four synthetic examples of BGP data generated by our synthetic BGP event generation framework. Each example corresponds to a specific event...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_anomaly_prefix_hijack_02,anomaly_prefix_hijack,AnomalyType,Prefix Hijack,87,02_ready_with_manual_note,ready_with_manual_note,2,bear_2025_s010_page_10_004,chunks/paper_chunks.jsonl,bear_2025,raw/papers/bear_2025.pdf#page-10,paper_method_source,Page 10,bear_2025|hijack|hijacking|not|own|prefix|rpki,7,"Bush, “ispy: Detecting ip prefix hijacking on my own,” Proceedings of the ACM SIGCOMM 2008 Conference on Data Communication , pp. 327–338, 2008. [40] R. Mondal, A. Tang, R. Beckett, T. Millstein, and G. Varghese, “What do LLMs need to synthesize correct router configurations?” Proceedings of the 22nd ACM Workshop on Hot Topics in Networks , pp. 189–195, 2023. [41] K. B. Kan, H. Mun, G. Cao, and Y . Lee, “Mobile-llama: Instruction fine-tuning open-source llm for network analysis in 5g networks,” IEEE Network, 2024. [42] M. Palmero, K. P. Annamalai, H. Singaravelan, D. Zacks, and J. W. Capobianco, “Providing an ai-enabled network assistant for...",652,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_anomaly_prefix_hijack_03,anomaly_prefix_hijack,AnomalyType,Prefix Hijack,87,02_ready_with_manual_note,ready_with_manual_note,3,bear_2025_s002_page_2_002,chunks/paper_chunks.jsonl,bear_2025,raw/papers/bear_2025.pdf#page-2,paper_method_source,Page 2,as_path|bear_2025|hijack|prefix|roa|rpki,6,"Moreover, we introduce the first approach to generate synthetic BGP anomaly event data, addressing the scarcity of fully documented BGP anomaly events. To create high-quality synthetic events, we leverage an LLM to produce specific details of an anomaly, such as the timestamp, victim IP prefix, event type, hijacker or route leaker, AS path after the event, and detection rate. Using the generated details, we extract relevant BGP data from an existing BGP dataset based on the timestamp and victim IP prefix. This data is then modified according to the LLM-specified details, creating synthetic BGP data that simulates the occurrence of an anomaly...",652,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
