field_check_id,session_id,session_order,within_session_order,global_review_order,field_order,entity_id,entity_type,display_name,entity_file,field_name,field_value_json,field_value_preview,verification_prompt,decision_input_path,review_decision,needs_llm,generated_by
field_check_field_roa_status_004_meaning,review_session_010,10,3,93,4,field_roa_status,DataField,roa_status,entities/data_fields.jsonl,meaning,"""Route origin validation result for a prefix-origin pair under available ROA data.""","""Route origin validation result for a prefix-origin pair under available ROA data.""",核对该文字字段是否能在来源或摘录中找到直接支撑；不能直接确认时不要批准。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_field_roa_status_005_name,review_session_010,10,3,93,5,field_roa_status,DataField,roa_status,entities/data_fields.jsonl,name,"""roa_status""","""roa_status""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_field_roa_status_006_source_refs,review_session_010,10,3,93,6,field_roa_status,DataField,roa_status,entities/data_fields.jsonl,source_refs,"[""rfc6811"", ""context_2026""]","[""rfc6811"", ""context_2026""]",核对 source_refs 是否都是当前实体字段的直接或必要来源；缺少直接证据时保持 pending 或标记 needs_source。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_field_roa_status_007_type,review_session_010,10,3,93,7,field_roa_status,DataField,roa_status,entities/data_fields.jsonl,type,"""enum(valid,invalid,not_found)""","""enum(valid,invalid,not_found)""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_field_roa_status_008_used_for,review_session_010,10,3,93,8,field_roa_status,DataField,roa_status,entities/data_fields.jsonl,used_for,"[""prefix hijack evidence"", ""ROA misconfiguration detection""]","[""prefix hijack evidence"", ""ROA misconfiguration detection""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_route_collector_001_aliases,review_session_010,10,4,94,1,concept_route_collector,BGPConcept,Route Collector,entities/bgp_concepts.jsonl,aliases,"[""Collector""]","[""Collector""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_route_collector_002_category,review_session_010,10,4,94,2,concept_route_collector,BGPConcept,Route Collector,entities/bgp_concepts.jsonl,category,"""BGP消息与数据""","""BGP消息与数据""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_route_collector_003_common_misunderstandings,review_session_010,10,4,94,3,concept_route_collector,BGPConcept,Route Collector,entities/bgp_concepts.jsonl,common_misunderstandings,"[""Collectors provide partial observation and should not be treated as global truth.""]","[""Collectors provide partial observation and should not be treated as global truth.""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_route_collector_004_definition,review_session_010,10,4,94,4,concept_route_collector,BGPConcept,Route Collector,entities/bgp_concepts.jsonl,definition,"""A route collector receives BGP routes from peers and archives routing information for measurement and analysis.""","""A route collector receives BGP routes from peers and archives routing information for measurement and analysis.""",核对该文字字段是否能在来源或摘录中找到直接支撑；不能直接确认时不要批准。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_route_collector_005_name,review_session_010,10,4,94,5,concept_route_collector,BGPConcept,Route Collector,entities/bgp_concepts.jsonl,name,"""Route Collector""","""Route Collector""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_route_collector_006_related_terms,review_session_010,10,4,94,6,concept_route_collector,BGPConcept,Route Collector,entities/bgp_concepts.jsonl,related_terms,"[""Peer"", ""Vantage Point"", ""RouteViews"", ""RIPE RIS""]","[""Peer"", ""Vantage Point"", ""RouteViews"", ""RIPE RIS""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_route_collector_007_source_refs,review_session_010,10,4,94,7,concept_route_collector,BGPConcept,Route Collector,entities/bgp_concepts.jsonl,source_refs,"[""routeviews_api_doc"", ""ripe_ris_docs"", ""context_2026""]","[""routeviews_api_doc"", ""ripe_ris_docs"", ""context_2026""]",核对 source_refs 是否都是当前实体字段的直接或必要来源；缺少直接证据时保持 pending 或标记 needs_source。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_anomaly_route_leak_001_category,review_session_010,10,5,95,1,anomaly_route_leak,AnomalyType,Route Leak,entities/anomaly_types.jsonl,category,"""Policy Violation""","""Policy Violation""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_anomaly_route_leak_002_definition,review_session_010,10,5,95,2,anomaly_route_leak,AnomalyType,Route Leak,entities/anomaly_types.jsonl,definition,"""A route leak occurs when routes are propagated beyond their intended routing-policy scope, often violating expected provider-customer or peer-peer export behavior.""","""A route leak occurs when routes are propagated beyond their intended routing-policy scope, often violating expected provider-customer or peer-peer export behavior.""",核对该文字字段是否能在来源或摘录中找到直接支撑；不能直接确认时不要批准。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_anomaly_route_leak_003_name,review_session_010,10,5,95,3,anomaly_route_leak,AnomalyType,Route Leak,entities/anomaly_types.jsonl,name,"""Route Leak""","""Route Leak""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_anomaly_route_leak_004_optional_evidence,review_session_010,10,5,95,4,anomaly_route_leak,AnomalyType,Route Leak,entities/anomaly_types.jsonl,optional_evidence,"[""MANRS_report"", ""operator_statement"", ""historical_similar_route"", ""RPKI_status""]","[""MANRS_report"", ""operator_statement"", ""historical_similar_route"", ""RPKI_status""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_anomaly_route_leak_005_possible_false_positives,review_session_010,10,5,95,5,anomaly_route_leak,AnomalyType,Route Leak,entities/anomaly_types.jsonl,possible_false_positives,"[""incorrect_as_relationship"", ""complex_business_relationship"", ""legitimate_policy_change"", ""temporary_route_flap""]","[""incorrect_as_relationship"", ""complex_business_relationship"", ""legitimate_policy_change"", ""temporary_route_flap""]",核对该限制或误报边界是否被来源直接支持；需要归纳判断时标记 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_anomaly_route_leak_006_related_concepts,review_session_010,10,5,95,6,anomaly_route_leak,AnomalyType,Route Leak,entities/anomaly_types.jsonl,related_concepts,"[""AS Relationship"", ""Valley-free"", ""AS_PATH""]","[""AS Relationship"", ""Valley-free"", ""AS_PATH""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_anomaly_route_leak_007_required_evidence,review_session_010,10,5,95,7,anomaly_route_leak,AnomalyType,Route Leak,entities/anomaly_types.jsonl,required_evidence,"[""before_event_as_path"", ""after_event_as_path"", ""as_relationship_sequence"", ""suspected_leaker_as"", ""valley_free_violation"", ""affected_prefixes"", ""collector_observations""]","[""before_event_as_path"", ""after_event_as_path"", ""as_relationship_sequence"", ""suspected_leaker_as"", ""valley_free_violation"", ""affected_prefixes"", ""collector_observations""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_anomaly_route_leak_008_source_refs,review_session_010,10,5,95,8,anomaly_route_leak,AnomalyType,Route Leak,entities/anomaly_types.jsonl,source_refs,"[""rfc7908"", ""rfc9234"", ""beam_2024"", ""context_2026""]","[""rfc7908"", ""rfc9234"", ""beam_2024"", ""context_2026""]",核对 source_refs 是否都是当前实体字段的直接或必要来源；缺少直接证据时保持 pending 或标记 needs_source。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_anomaly_route_leak_009_typical_signals,review_session_010,10,5,95,9,anomaly_route_leak,AnomalyType,Route Leak,entities/anomaly_types.jsonl,typical_signals,"[""valley-free violation"", ""unexpected transit through suspected leaker AS"", ""large path changes across collectors""]","[""valley-free violation"", ""unexpected transit through suspected leaker AS"", ""large path changes across collectors""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_mechanism_route_origin_validation_001_definition,review_session_010,10,6,96,1,mechanism_route_origin_validation,RoutingMechanism,Route Origin Validation,entities/routing_mechanisms.jsonl,definition,"""Route Origin Validation checks whether a prefix-origin AS pair is valid, invalid, or not-found under available ROA data.""","""Route Origin Validation checks whether a prefix-origin AS pair is valid, invalid, or not-found under available ROA data.""",核对该文字字段是否能在来源或摘录中找到直接支撑；不能直接确认时不要批准。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_mechanism_route_origin_validation_002_depends_on,review_session_010,10,6,96,2,mechanism_route_origin_validation,RoutingMechanism,Route Origin Validation,entities/routing_mechanisms.jsonl,depends_on,"[""RPKI"", ""ROA"", ""Origin AS"", ""Prefix""]","[""RPKI"", ""ROA"", ""Origin AS"", ""Prefix""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_mechanism_route_origin_validation_003_evidence,review_session_010,10,6,96,3,mechanism_route_origin_validation,RoutingMechanism,Route Origin Validation,entities/routing_mechanisms.jsonl,evidence,"[""ROA"", ""prefix"", ""origin AS""]","[""ROA"", ""prefix"", ""origin AS""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_mechanism_route_origin_validation_004_limitations,review_session_010,10,6,96,4,mechanism_route_origin_validation,RoutingMechanism,Route Origin Validation,entities/routing_mechanisms.jsonl,limitations,"[""Does not validate intermediate AS_PATH or route-leak behavior.""]","[""Does not validate intermediate AS_PATH or route-leak behavior.""]",核对该限制或误报边界是否被来源直接支持；需要归纳判断时标记 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_mechanism_route_origin_validation_005_name,review_session_010,10,6,96,5,mechanism_route_origin_validation,RoutingMechanism,Route Origin Validation,entities/routing_mechanisms.jsonl,name,"""Route Origin Validation""","""Route Origin Validation""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_mechanism_route_origin_validation_006_source_refs,review_session_010,10,6,96,6,mechanism_route_origin_validation,RoutingMechanism,Route Origin Validation,entities/routing_mechanisms.jsonl,source_refs,"[""rfc6811"", ""context_2026""]","[""rfc6811"", ""context_2026""]",核对 source_refs 是否都是当前实体字段的直接或必要来源；缺少直接证据时保持 pending 或标记 needs_source。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_mechanism_route_origin_validation_007_used_for,review_session_010,10,6,96,7,mechanism_route_origin_validation,RoutingMechanism,Route Origin Validation,entities/routing_mechanisms.jsonl,used_for,"[""Prefix hijack evidence"", ""ROA misconfiguration analysis""]","[""Prefix hijack evidence"", ""ROA misconfiguration analysis""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_routeviews_001_aliases,review_session_010,10,7,97,1,concept_routeviews,BGPConcept,RouteViews,entities/bgp_concepts.jsonl,aliases,"[""University of Oregon RouteViews""]","[""University of Oregon RouteViews""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_routeviews_002_category,review_session_010,10,7,97,2,concept_routeviews,BGPConcept,RouteViews,entities/bgp_concepts.jsonl,category,"""BGP消息与数据""","""BGP消息与数据""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_routeviews_003_common_misunderstandings,review_session_010,10,7,97,3,concept_routeviews,BGPConcept,RouteViews,entities/bgp_concepts.jsonl,common_misunderstandings,"[""RouteViews visibility depends on its collectors and peers.""]","[""RouteViews visibility depends on its collectors and peers.""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_routeviews_004_definition,review_session_010,10,7,97,4,concept_routeviews,BGPConcept,RouteViews,entities/bgp_concepts.jsonl,definition,"""RouteViews is a BGP measurement project that collects routing information from global peers and exposes BGP data and APIs.""","""RouteViews is a BGP measurement project that collects routing information from global peers and exposes BGP data and APIs.""",核对该文字字段是否能在来源或摘录中找到直接支撑；不能直接确认时不要批准。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_routeviews_005_name,review_session_010,10,7,97,5,concept_routeviews,BGPConcept,RouteViews,entities/bgp_concepts.jsonl,name,"""RouteViews""","""RouteViews""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_routeviews_006_related_terms,review_session_010,10,7,97,6,concept_routeviews,BGPConcept,RouteViews,entities/bgp_concepts.jsonl,related_terms,"[""Route Collector"", ""RIB"", ""BGP Update"", ""MRT""]","[""Route Collector"", ""RIB"", ""BGP Update"", ""MRT""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_routeviews_007_source_refs,review_session_010,10,7,97,7,concept_routeviews,BGPConcept,RouteViews,entities/bgp_concepts.jsonl,source_refs,"[""routeviews_api_doc"", ""context_2026""]","[""routeviews_api_doc"", ""context_2026""]",核对 source_refs 是否都是当前实体字段的直接或必要来源；缺少直接证据时保持 pending 或标记 needs_source。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_routeviews_001_category,review_session_010,10,8,98,1,datasource_routeviews,DataSource,RouteViews,entities/data_sources.jsonl,category,"""BGP collector""","""BGP collector""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_routeviews_002_data_objects,review_session_010,10,8,98,2,datasource_routeviews,DataSource,RouteViews,entities/data_sources.jsonl,data_objects,"[""RIB dump"", ""Update dump"", ""collector metadata"", ""peer metadata"", ""prefix route data""]","[""RIB dump"", ""Update dump"", ""collector metadata"", ""peer metadata"", ""prefix route data""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_routeviews_003_description,review_session_010,10,8,98,3,datasource_routeviews,DataSource,RouteViews,entities/data_sources.jsonl,description,"""RouteViews collects BGP routing information from global peers and exposes collector, peer, RIB, prefix, ASN, and RPKI-related API endpoints.""","""RouteViews collects BGP routing information from global peers and exposes collector, peer, RIB, prefix, ASN, and RPKI-related API endpoints.""",核对该文字字段是否能在来源或摘录中找到直接支撑；不能直接确认时不要批准。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_routeviews_004_limitations,review_session_010,10,8,98,4,datasource_routeviews,DataSource,RouteViews,entities/data_sources.jsonl,limitations,"[""Visibility depends on participating collectors and peers."", ""Absence from RouteViews does not prove global absence."", ""Collector or peer outages may affect conclusions.""]","[""Visibility depends on participating collectors and peers."", ""Absence from RouteViews does not prove global absence."", ""Collector or peer outages may affect conclusions.""]",核对该限制或误报边界是否被来源直接支持；需要归纳判断时标记 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_routeviews_005_name,review_session_010,10,8,98,5,datasource_routeviews,DataSource,RouteViews,entities/data_sources.jsonl,name,"""RouteViews""","""RouteViews""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_routeviews_006_related_tools,review_session_010,10,8,98,6,datasource_routeviews,DataSource,RouteViews,entities/data_sources.jsonl,related_tools,"[""BGPStream"", ""bgpdump""]","[""BGPStream"", ""bgpdump""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_routeviews_007_source_refs,review_session_010,10,8,98,7,datasource_routeviews,DataSource,RouteViews,entities/data_sources.jsonl,source_refs,"[""routeviews_api_doc"", ""context_2026""]","[""routeviews_api_doc"", ""context_2026""]",核对 source_refs 是否都是当前实体字段的直接或必要来源；缺少直接证据时保持 pending 或标记 needs_source。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_routeviews_008_suitable_for,review_session_010,10,8,98,8,datasource_routeviews,DataSource,RouteViews,entities/data_sources.jsonl,suitable_for,"[""AS_PATH reconstruction"", ""origin change observation"", ""prefix reachability analysis"", ""historical event analysis"", ""collector and peer metadata lookup""]","[""AS_PATH reconstruction"", ""origin change observation"", ""prefix reachability analysis"", ""historical event analysis"", ""collector and peer metadata lookup""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_routeviews_009_time_granularity,review_session_010,10,8,98,9,datasource_routeviews,DataSource,RouteViews,entities/data_sources.jsonl,time_granularity,"{""rib"": ""periodic snapshot or current API view"", ""update"": ""archived update stream""}","{""rib"": ""periodic snapshot or current API view"", ""update"": ""archived update stream""}",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_rov_001_aliases,review_session_010,10,9,99,1,concept_rov,BGPConcept,ROV,entities/bgp_concepts.jsonl,aliases,"[""Route Origin Validation""]","[""Route Origin Validation""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_rov_002_category,review_session_010,10,9,99,2,concept_rov,BGPConcept,ROV,entities/bgp_concepts.jsonl,category,"""BGP安全""","""BGP安全""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_rov_003_common_misunderstandings,review_session_010,10,9,99,3,concept_rov,BGPConcept,ROV,entities/bgp_concepts.jsonl,common_misunderstandings,"[""ROV validates origin authorization, not path legitimacy or route-leak policy.""]","[""ROV validates origin authorization, not path legitimacy or route-leak policy.""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_rov_004_definition,review_session_010,10,9,99,4,concept_rov,BGPConcept,ROV,entities/bgp_concepts.jsonl,definition,"""ROV validates whether a BGP route's prefix-origin pair is authorized by available RPKI data.""","""ROV validates whether a BGP route's prefix-origin pair is authorized by available RPKI data.""",核对该文字字段是否能在来源或摘录中找到直接支撑；不能直接确认时不要批准。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_rov_005_name,review_session_010,10,9,99,5,concept_rov,BGPConcept,ROV,entities/bgp_concepts.jsonl,name,"""ROV""","""ROV""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_rov_006_related_terms,review_session_010,10,9,99,6,concept_rov,BGPConcept,ROV,entities/bgp_concepts.jsonl,related_terms,"[""RPKI"", ""ROA"", ""Origin AS""]","[""RPKI"", ""ROA"", ""Origin AS""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_rov_007_source_refs,review_session_010,10,9,99,7,concept_rov,BGPConcept,ROV,entities/bgp_concepts.jsonl,source_refs,"[""rfc6811"", ""context_2026""]","[""rfc6811"", ""context_2026""]",核对 source_refs 是否都是当前实体字段的直接或必要来源；缺少直接证据时保持 pending 或标记 needs_source。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_rpki_001_aliases,review_session_010,10,10,100,1,concept_rpki,BGPConcept,RPKI,entities/bgp_concepts.jsonl,aliases,"[""Resource Public Key Infrastructure""]","[""Resource Public Key Infrastructure""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_rpki_002_category,review_session_010,10,10,100,2,concept_rpki,BGPConcept,RPKI,entities/bgp_concepts.jsonl,category,"""BGP安全""","""BGP安全""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_rpki_003_common_misunderstandings,review_session_010,10,10,100,3,concept_rpki,BGPConcept,RPKI,entities/bgp_concepts.jsonl,common_misunderstandings,"[""RPKI origin validation does not validate the full AS_PATH.""]","[""RPKI origin validation does not validate the full AS_PATH.""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_rpki_004_definition,review_session_010,10,10,100,4,concept_rpki,BGPConcept,RPKI,entities/bgp_concepts.jsonl,definition,"""RPKI is an infrastructure for cryptographically attesting Internet number resource holder information and enabling route origin validation.""","""RPKI is an infrastructure for cryptographically attesting Internet number resource holder information and enabling route origin validation.""",核对该文字字段是否能在来源或摘录中找到直接支撑；不能直接确认时不要批准。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_rpki_005_name,review_session_010,10,10,100,5,concept_rpki,BGPConcept,RPKI,entities/bgp_concepts.jsonl,name,"""RPKI""","""RPKI""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_rpki_006_related_terms,review_session_010,10,10,100,6,concept_rpki,BGPConcept,RPKI,entities/bgp_concepts.jsonl,related_terms,"[""ROA"", ""ROV"", ""Origin AS"", ""Prefix""]","[""ROA"", ""ROV"", ""Origin AS"", ""Prefix""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_rpki_007_source_refs,review_session_010,10,10,100,7,concept_rpki,BGPConcept,RPKI,entities/bgp_concepts.jsonl,source_refs,"[""rfc6811"", ""context_2026""]","[""rfc6811"", ""context_2026""]",核对 source_refs 是否都是当前实体字段的直接或必要来源；缺少直接证据时保持 pending 或标记 needs_source。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_rpki_roa_001_category,review_session_011,11,1,101,1,datasource_rpki_roa,DataSource,RPKI / ROA,entities/data_sources.jsonl,category,"""Prefix-origin authorization""","""Prefix-origin authorization""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_rpki_roa_002_data_objects,review_session_011,11,1,101,2,datasource_rpki_roa,DataSource,RPKI / ROA,entities/data_sources.jsonl,data_objects,"[""ROA"", ""validated ROA payload"", ""prefix-origin validation state""]","[""ROA"", ""validated ROA payload"", ""prefix-origin validation state""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_rpki_roa_003_description,review_session_011,11,1,101,3,datasource_rpki_roa,DataSource,RPKI / ROA,entities/data_sources.jsonl,description,"""RPKI ROA data provides cryptographic statements that authorize an AS to originate a prefix within an allowed prefix length.""","""RPKI ROA data provides cryptographic statements that authorize an AS to originate a prefix within an allowed prefix length.""",核对该文字字段是否能在来源或摘录中找到直接支撑；不能直接确认时不要批准。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_rpki_roa_004_limitations,review_session_011,11,1,101,4,datasource_rpki_roa,DataSource,RPKI / ROA,entities/data_sources.jsonl,limitations,"[""RPKI validates origin authorization, not the full AS_PATH."", ""Missing ROA produces not-found, not proof of unauthorized routing."", ""Stale or misconfigured ROAs can create false positives.""]","[""RPKI validates origin authorization, not the full AS_PATH."", ""Missing ROA produces not-found, not proof of unauthorized routing."", ""Stale or misconfigured ROAs can create false positives.""]",核对该限制或误报边界是否被来源直接支持；需要归纳判断时标记 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_rpki_roa_005_name,review_session_011,11,1,101,5,datasource_rpki_roa,DataSource,RPKI / ROA,entities/data_sources.jsonl,name,"""RPKI / ROA""","""RPKI / ROA""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_rpki_roa_006_related_tools,review_session_011,11,1,101,6,datasource_rpki_roa,DataSource,RPKI / ROA,entities/data_sources.jsonl,related_tools,"[""RPKI validators"", ""RouteViews RPKI API""]","[""RPKI validators"", ""RouteViews RPKI API""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
